structure_wikidata,smiles,cas
http://www.wikidata.org/entity/Q27105860,CC(=O)OCC1=C[C@H]2[C@H]3[C@@H]1[C@@H](OC=C3C(=O)O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,14259-45-1
http://www.wikidata.org/entity/Q72490989,CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO,13403-14-0
http://www.wikidata.org/entity/Q104399459,CC(=O)OCC1=C[C@H](O)[C@@H]2C(C(=O)O)=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]12,25368-11-0
http://www.wikidata.org/entity/Q105185738,O=C/C=C/c1ccc2c(c1)O[C@@H](CO)[C@H](c1ccc(O)c(O)c1)O2,69506-79-2
http://www.wikidata.org/entity/Q412388,CC(=C)[C@H]1CC2=C(O1)C=CC3=C2O[C@@H]4COC5=CC(=C(C=C5[C@@H]4C3=O)OC)OC,83-79-4
http://www.wikidata.org/entity/Q104969929,CC1(C)C[C@H](O)[C@@]2(CO)[C@@H](C1)C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@H]2O,53227-91-1
http://www.wikidata.org/entity/Q105368165,CC1(C)C[C@H](O)[C@]2(CO)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,20475-26-7
http://www.wikidata.org/entity/Q27273345,C1[C@H]([C@@H]([C@@H](C=C1C(=O)O)O)O)OC(=O)C2=CC(=C(C(=C2)O)O)O,95719-51-0
http://www.wikidata.org/entity/Q27237097,C1[C@H]([C@@H]([C@@H](C=C1C(=O)O)OC(=O)C2=CC(=C(C(=C2)O)O)O)O)O,110082-91-2
http://www.wikidata.org/entity/Q83002915,C1[C@H]([C@H]([C@@H](C[C@@]1(C(=O)O)O)OC(=O)C2=CC(=C(C(=C2)O)O)O)OC(=O)C3=CC(=C(C(=C3)O)O)O)O,86687-37-8
http://www.wikidata.org/entity/Q105007088,O=C1OC2=CC(=CC(O)=C2O)C(=O)OC3=CC1=CC=C3O,870773-86-7
http://www.wikidata.org/entity/Q82854377,O=C1CC(CCC1C)C(C)C,59471-80-6
http://www.wikidata.org/entity/Q83076766,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OS(=O)(=O)O)O,549-31-5
http://www.wikidata.org/entity/Q27137053,C/C(=C/C[C@@H]1[C@]2(CCCC([C@@H]2CC[C@@]1(C)O)(C)C)C)/C=C,17990-16-8
http://www.wikidata.org/entity/Q104375434,O=C(C1=CC=C(C=C1C)C)CC,35031-55-1
http://www.wikidata.org/entity/Q27294012,COC1=CN=CC=C1,7295-76-3
http://www.wikidata.org/entity/Q311695,CC1=CC=CC=C1N,95-53-4
http://www.wikidata.org/entity/Q27268542,CC1=NC2=CC=CC=C2S1,120-75-2
http://www.wikidata.org/entity/Q63399568,CCC1=CC=CC(=N1)C,1122-69-6
http://www.wikidata.org/entity/Q27461321,CCC1=CC=C(C=C1)C(=O)CC,27465-51-6
http://www.wikidata.org/entity/Q82100496,CCC(=O)NCC,5129-72-6
http://www.wikidata.org/entity/Q82446691,CCCCC1=CC=NC2=CC=CC=C12,74808-78-9
http://www.wikidata.org/entity/Q27281809,CC1=CC2=C(C=C1)N=CC=C2,91-62-3
http://www.wikidata.org/entity/Q761111,C1=CC=C2C(=C1)N=CO2,273-53-0
http://www.wikidata.org/entity/Q18205048,C1=CC=C(C=C1)C2=CC=CC=N2,1008-89-5
http://www.wikidata.org/entity/Q27236227,CCC1=CC=CC=N1,100-71-0
http://www.wikidata.org/entity/Q83044826,CCCC1=CC2=CC=CC=C2N=C1,20668-43-3
http://www.wikidata.org/entity/Q1959597,CNC1=CC=CC=C1,100-61-8
http://www.wikidata.org/entity/Q1959590,CCNC1=CC=CC=C1,103-69-5
http://www.wikidata.org/entity/Q27277127,C1=CC=C(C=C1)C2=CN=CC=C2,1008-88-4
http://www.wikidata.org/entity/Q27268343,CCCCC1=CN=CC=C1,539-32-2
http://www.wikidata.org/entity/Q83045956,CC#CC1=CC=C(S1)C#CC#CC=C,2134-99-8
http://www.wikidata.org/entity/Q27108431,CC#CC1=CC=C(SS1)C#CC#CC=C,63543-09-9
http://www.wikidata.org/entity/Q83021682,O=C1C(=COC2=CC(O)=C(C(O)=C12)CC=C(C)C)C=3C=CC(OC)=C(O)C3,124596-86-7
http://www.wikidata.org/entity/Q83049362,COC1=C(C=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O)OC,24160-14-3
http://www.wikidata.org/entity/Q15410905,C=C1C[C@@H]([C@@H]2[C@@H]([C@@H]3[C@H]1C[C@@H](C3=C)O)OC(=O)C2=C)OC(=O)C(=C)CO,35730-78-0
http://www.wikidata.org/entity/Q27271232,COC1=CC=CC(=C1)C=O,591-31-1
http://www.wikidata.org/entity/Q5058639,C/C/1=C\CC/C(=C/C[C@@H](CC/C(=C/CC1)/C)C(=C)C)/C,31570-39-5
http://www.wikidata.org/entity/Q263958,C[C@@H]([C@H](C1=CC=CC=C1)O)NC,90-82-4
http://www.wikidata.org/entity/Q219626,C[C@@H]([C@@H](C1=CC=CC=C1)O)NC,299-42-3
http://www.wikidata.org/entity/Q27089423,CC1=CC(=O)[C@H](CC1)C(=C)C,80995-97-7
http://www.wikidata.org/entity/Q27288059,C[C@@H]1CC[C@@H]([C@H](C1)O)C(C)C,23283-97-8
http://www.wikidata.org/entity/Q4747251,COC1=C2C(=O)C=C(OC2=C(C3=C1C=CO3)OC)CO,668-10-0
http://www.wikidata.org/entity/Q83070196,COC1=C2C=COC2=CC3=C1C(=O)C=C(O3)CO,478-79-5
http://www.wikidata.org/entity/Q83070195,CC1=CC(=O)C2=C(O1)C(=C3C(=C2O)C=CO3)OC,478-42-2
http://www.wikidata.org/entity/Q2079998,CC1=CC(=O)C2=C(C3=C(C(=C2O1)OC)OC=C3)OC,82-02-0
http://www.wikidata.org/entity/Q7936365,C12=C(C3=C(C=C1OC(=CC2=O)C)OC=C3)OC,82-57-5
http://www.wikidata.org/entity/Q72461786,CCCCCC#CCCC,2384-86-3
http://www.wikidata.org/entity/Q6368495,COC1=C(OC2=C(C1=O)C=CC3=C2C=CO3)C4=CC=CC=C4,521-88-0
http://www.wikidata.org/entity/Q418686,CC1=CC(=O)[C@@H](CC1)[C@](C)(CCC=C(C)C)O,95602-94-1
http://www.wikidata.org/entity/Q82937008,C[C@@H]1CCC(=O)[C@H]2[C@]1(CC3=C(C(=O)O[C@]3(C2)O)C)C,35481-83-5
http://www.wikidata.org/entity/Q27107643,C[C@@H]1C[C@@]2([C@H](O2)C)C(=O)O[C@@H]3CCN(C/C=C(\C3=O)/COC(=O)[C@]1(C)O)C,60102-37-6
http://www.wikidata.org/entity/Q27107403,C[C@]12CCCC([C@@H]1[C@H](C=C([C@@]2(C=O)O)C=O)O)(C)C,87420-14-2
http://www.wikidata.org/entity/Q27106174,CC(=O)O[C@@H]1C=C([C@@]([C@@]2([C@@H]1C(CCC2)(C)C)C)(C=O)O)C=O,23599-45-3
http://www.wikidata.org/entity/Q27106040,C[C@H]1CC[C@]2([C@H](C1=C)CC=C([C@@]2(C=O)O)C=O)C,66550-09-2
http://www.wikidata.org/entity/Q27108559,C[C@]12CCCC([C@@H]1CC=C([C@@]2(C=O)O)C=O)(C)C,62994-47-2
http://www.wikidata.org/entity/Q27092822,CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,709-50-2
http://www.wikidata.org/entity/Q27151384,COC1=C(C=C(C=C1)[C@H]2[C@H]3CO[C@@H]([C@H]3CO2)C4=CC(=C(C=C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)OC)OC,487-41-2
http://www.wikidata.org/entity/Q82236802,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](O[C@@H]([C@H]2OC(=O)/C=C/C3=CC(=C(C=C3)OC)O)CO)OCCC4=CC(=C(C=C4)O)O)O)O)O)O,83529-62-8
http://www.wikidata.org/entity/Q81989511,O=C(C=CCCC)C,1119-44-4
http://www.wikidata.org/entity/Q21099684,COC1=C(C(=C(C2=C1OCO2)OC)OC)CC=C,22934-74-3
http://www.wikidata.org/entity/Q82375034,C1OC2=C(O1)C=C3C(=C2)C=CNC3=O,24188-76-9
http://www.wikidata.org/entity/Q63396313,C1[C@@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,23284-18-6
http://www.wikidata.org/entity/Q83058273,C[C@H]1CC[C@H]2[C@H]1C[C@@H]3CC[C@@]2(OC3(C)C)C,3321-66-2
http://www.wikidata.org/entity/Q27275326,COC(=O)/C=C\C1=CC=CC=C1,19713-73-6
http://www.wikidata.org/entity/Q27288496,CC1(CCC(=O)O1)C=C,1073-11-6
http://www.wikidata.org/entity/Q67879710,CCC(C)C(=O)OCC1=CC=CC=C1,56423-40-6
http://www.wikidata.org/entity/Q82750251,CC1=CC[C@H]2[C@@H]([C@@H]1C2(C)C)O,33644-17-6
http://www.wikidata.org/entity/Q27262438,CC(C)CC(=O)OC/C=C/C1=CC=CC=C1,140-27-2
http://www.wikidata.org/entity/Q27161641,CCOC(=O)CCC(C)C,25415-67-2
http://www.wikidata.org/entity/Q27260243,CC(C)COC(=O)/C=C/C1=CC=CC=C1,122-67-8
http://www.wikidata.org/entity/Q27108096,CCCOC(=O)/C=C/C1=CC=CC=C1,74513-58-9
http://www.wikidata.org/entity/Q67879740,CCC(C)C(=O)OC1CC2CCC1(C2(C)C)C,94200-10-9
http://www.wikidata.org/entity/Q27270604,C1=COC=C(C1=O)O,496-63-9
http://www.wikidata.org/entity/Q81983374,C[C@@]12CCC[C@]([C@H]1CCC(=C)[C@H]2CCC3=COC=C3)(C)C(=O)O,1235-76-3
http://www.wikidata.org/entity/Q27107616,CC(=O)O[C@@H]1C[C@@H]2[C@]3(CC[C@H](C([C@@H]3CC[C@]2([C@]4([C@H]1[C@H](CC4)[C@@]5(CC[C@@H](O5)C(C)(C)O)C)C)C)(C)C)OC(=O)CC(=O)O)C,78782-15-7
http://www.wikidata.org/entity/Q82977252,CC(C)=CCC[C@](C)(O)[C@H]1CC[C@@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@@H](O)C(C)(C)C3CC[C@]12C,6892-79-1
http://www.wikidata.org/entity/Q3027883,C1=CC(=C(C=C1O)O)[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O,18422-83-8
http://www.wikidata.org/entity/Q27105575,CC1(C=CC2=C(O1)C=C3C(=C2O)C(=O)C4=C(O3)C(=CC=C4)O)C,16265-56-8
http://www.wikidata.org/entity/Q27288175,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)C6=CC=CC=C6)C)C,1617-69-2
http://www.wikidata.org/entity/Q27107278,C1=CC(=C(C=C1C(=O)C2=C(C=C(C=C2O)O)O)O)O,519-34-6
http://www.wikidata.org/entity/Q2528979,CC(C)CC(C)O,108-11-2
http://www.wikidata.org/entity/Q82769226,C[C@]1(CCCC1(C)C)[C@@H]2CCC(=C)C=C2,66389-22-8
http://www.wikidata.org/entity/Q5985057,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=C(OC3=C(C2=O)C(=CC(=C3CC=C(C)C)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)C5=CC=C(C=C5)OC)O)O)O,489-32-7
http://www.wikidata.org/entity/Q27156136,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=C(OC3=C(C2=O)C(=CC(=C3CC=C(C)C)O)O)C4=CC=C(C=C4)OC)O)O)O,113558-15-9
http://www.wikidata.org/entity/Q72482213,COc1ccc(-c2oc3c(CC=C(C)C)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c(=O)c2O)cc1,56725-99-6
http://www.wikidata.org/entity/Q72470869,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=C(OC3=C(C2=O)C(=CC(=C3CC=C(C)C)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)C5=CC=C(C=C5)OC)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O,140147-77-9
http://www.wikidata.org/entity/Q72470910,COc1ccc(-c2oc3c(CC=C(C)C)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)cc1,110642-44-9
http://www.wikidata.org/entity/Q72470872,CC(C)=CCc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(O)c2c(=O)c(O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)c(-c3ccc(O)cc3)oc12,39012-04-9
http://www.wikidata.org/entity/Q72470907,COc1ccc(-c2oc3c(CC=C(C)C)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)cc1,110623-73-9
http://www.wikidata.org/entity/Q63392251,COC1=CC=CC=C1COC(=O)C2=CC=CC=C2,64421-25-6
http://www.wikidata.org/entity/Q26776996,CC(=C)CC/C=C(\C)/C=C,6874-10-8
http://www.wikidata.org/entity/Q24791131,CC1(C)[C@H]2CC[C@@H]1C(=C)C2,116724-26-6
http://www.wikidata.org/entity/Q27105234,C1[C@@H]2[C@H](C3=C(O1)C=C(C=C3)O)OC4=CC5=C(C=C24)OCO5,2035-15-6
http://www.wikidata.org/entity/Q27287033,C1=CC=C(C=C1)CCCCO,3360-41-6
http://www.wikidata.org/entity/Q82933780,C1=CC2CC(C1)C2(C)C,32863-61-9
http://www.wikidata.org/entity/Q82437399,O=C(C=C(C)C)C1=CC(C=C)=CC=C1O,78916-38-8
http://www.wikidata.org/entity/Q82862078,OC12CCC(=CC2C(CCC1C)C(C)C)C,21284-22-0
http://www.wikidata.org/entity/Q105292068,C[C@@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@H](O)[C@H]1O,93098-79-4
http://www.wikidata.org/entity/Q7563141,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,152-95-4
http://www.wikidata.org/entity/Q27260775,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC=C(C=C3)C4=COC5=CC(=CC(=C5C4=O)O)O)CO)O)O)O)O)O,2945-88-2
http://www.wikidata.org/entity/Q105168463,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,55696-55-4
http://www.wikidata.org/entity/Q105289709,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,55696-58-7
http://www.wikidata.org/entity/Q83082351,OC1=CC=C(C=C1)CCC=2C=CC=C(OC)C2,59586-27-5
http://www.wikidata.org/entity/Q27106481,C[C@@]12C[C@@H]3[C@H](C[C@H]1C(=C)C(=O)C=C2)C(=C)C(=O)O3,15569-50-3
http://www.wikidata.org/entity/Q17267204,CC1=CC=CC=C1OC,578-58-5
http://www.wikidata.org/entity/Q82873444,C[C@@H](CC[C@H]1C(=C)CC[C@@H]2[C@@]1(CCC[C@]2(C)C(=O)O)C)CC(=O)O,41787-69-3
http://www.wikidata.org/entity/Q418035,C[C@]1(CC[C@H]2C(=C1)CC[C@@H]3[C@@]2(CCC[C@@]3(C)C(=O)O)C)C=C,127-27-5
http://www.wikidata.org/entity/Q104397963,COc1cc(O)c2c(c1)O[C@H](c1ccccc1)[C@@H](O)C2=O,480-13-7
http://www.wikidata.org/entity/Q27108950,C1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O,13057-72-2
http://www.wikidata.org/entity/Q105251185,CC(C)=CCc1c(O)ccc(C(=O)[C@H]2[C@@H](c3c(O)cc(-c4cc5ccc(O)cc5o4)cc3O)C=C(C)C[C@@H]2c2ccc(O)cc2O)c1O,76472-89-4
http://www.wikidata.org/entity/Q15425765,C1=CC(=C(C=C1O)O)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,520-30-9
http://www.wikidata.org/entity/Q104958500,OC=1C=CC=2C=C(OC2C1)C=3C=C(O)C=4C=CC(OC4C3)(C)C,69120-07-6
http://www.wikidata.org/entity/Q104398002,OC=1C=C(O)C=C(C1)C=2OC=3C=C(O)C(=CC3C2)CC=C(C)C,135248-05-4
http://www.wikidata.org/entity/Q7294040,S=C=N/CC\C=C\S(=O)C,592-95-0
http://www.wikidata.org/entity/Q1770257,C1=CC=C2C(=C1)C(=CN2)CO,700-06-1
http://www.wikidata.org/entity/Q27103198,CC(=CCC1=C(C=C2C(=C1O)C(=O)C[C@H](O2)C3=CC=C(C=C3)O)O)C,68236-13-5
http://www.wikidata.org/entity/Q27120805,C[S@](=O)CCCCN=C=S,155320-20-0
http://www.wikidata.org/entity/Q27279987,C=CCCCN=C=S,18060-79-2
http://www.wikidata.org/entity/Q83110739,CC1=CC2=CC(=CC(=C2C(=C1C(=O)C)O)OC)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,80358-06-1
http://www.wikidata.org/entity/Q27285465,C1=CC2=C(C(=C1)O)C(=O)C3=C([C@@H]2[C@@H]4C5=C(C(=CC=C5)O)C(=O)C6=C4C=C(C=C6O)C(=O)O)C=C(C=C3O)C(=O)O,641-12-3
http://www.wikidata.org/entity/Q105265559,C/C=C/c1cc(OC)c2c(c1)[C@@H](C)[C@@H](Cc1ccc3c(c1)OCO3)O2,124041-75-4
http://www.wikidata.org/entity/Q15410860,C1=CC=C(C=C1)CCOC(=O)/C=C/C2=CC(=C(C=C2)O)O,115610-29-2
http://www.wikidata.org/entity/Q27159288,CC(=O)OC1=C(C=C(C=C1OC)C(=O)O)OC,6318-20-3
http://www.wikidata.org/entity/Q72498091,CCC(=O)CCC1=CC=CC=C1,20795-51-1
http://www.wikidata.org/entity/Q27283176,CC(=C)CC/C=C(/C)\C=C,6874-44-8
http://www.wikidata.org/entity/Q105008959,CC1=C2C[C@H]3CC[C@@H](C)[C@]2(CC1=O)C3(C)C,3466-15-7
http://www.wikidata.org/entity/Q104253459,C=C1CCC[C@@]2(C)CC[C@@H]3C(C)(C)C[C@@]132,77286-72-7
http://www.wikidata.org/entity/Q63398997,CC1=C[C@H]2[C@@H](CC1)C(=CC[C@@H]2C(C)C)C,17627-24-6
http://www.wikidata.org/entity/Q104946039,C=C1CCC[C@@]2(C)[C@@H]3CC[C@]12CC3(C)C,56684-96-9
http://www.wikidata.org/entity/Q83076283,CCCCCCCCOC(=O)CCCC,5451-85-4
http://www.wikidata.org/entity/Q104253584,O=C(OCCCCC)C(=CC)C,7785-65-1
http://www.wikidata.org/entity/Q27268318,CCCCC(=O)OCCC(C)C,2050-09-1
http://www.wikidata.org/entity/Q82843401,O=C(OC=CCCC)CCCC,565165-36-8
http://www.wikidata.org/entity/Q27294812,CCCCC(=O)OCC=C,6321-45-5
http://www.wikidata.org/entity/Q27280597,CCCCCCC(=O)OCCCCC,7493-82-5
http://www.wikidata.org/entity/Q67879749,CCCCOC(=O)/C(=C/C)/C,7785-66-2
http://www.wikidata.org/entity/Q105035389,C=C(C)[C@@H](CC=C(C)C)COC(C)=O,20777-39-3
http://www.wikidata.org/entity/Q19903910,CC(C)C1=CC=C(C=C1)CC(C)C=O,103-95-7
http://www.wikidata.org/entity/Q27123312,C[C@@H]1CC[C@@H]2[C@]13CC[C@]([C@H](C3)C2(C)C)(C)O,19903-73-2
http://www.wikidata.org/entity/Q27265064,CC(=CCC/C(=C\CC/C(=C\COC(=O)C)/C)/C)C,24163-97-1
http://www.wikidata.org/entity/Q82910889,CC(C)C1CCC2CCCC(C)C2(C)C1,15404-63-4
http://www.wikidata.org/entity/Q82970352,O=C1C=C(C)C2C3C1C2(C)CCCC3(C)C,64834-00-0
http://www.wikidata.org/entity/Q3622703,C[C@H]1CCCC2=CC[C@@H](C[C@]12C)C(=C)C,123408-96-8
http://www.wikidata.org/entity/Q67879638,CC1([C@H]2C[C@@H](C1=C)[C@@H](C2)O)C,55925-49-0
http://www.wikidata.org/entity/Q72461643,O=C1OC2=C(C=C1)C(OC)=CC(OC)=C2CC=C(C)C,17245-25-9
http://www.wikidata.org/entity/Q72493331,CC(=C)C(=O)CC1=C(C=CC2=C1OC(=O)C=C2)OC,19668-69-0
http://www.wikidata.org/entity/Q83108396,CC(=C)[C@H](CC1=C(C=C(C2=C1OC(=O)C=C2)OC)OC)O,77790-53-5
http://www.wikidata.org/entity/Q27261474,CC(=C)[C@@H]1[C@H](O1)C2=C(C=CC3=C2OC(=O)C=C3)OC,6545-99-9
http://www.wikidata.org/entity/Q82915997,CC(C)([C@@H](CC1=C(C=C(C2=C1OC(=O)C=C2)OC)OC)O)O,18196-00-4
http://www.wikidata.org/entity/Q76389792,COC1=C(C=CC(=C1)O)C/C=C/C2=CC=CC=C2,21148-31-2
http://www.wikidata.org/entity/Q105265153,COc1ccc2c(c1)O[C@H](c1ccc(O)c(OC)c1)CC2,116498-59-0
http://www.wikidata.org/entity/Q27136121,COC1=CC(=CC(=C1O)OC)C[C@H]2CO[C@@H]([C@H]2CO)C3=CC(=C(C(=C3)OC)O)OC,116498-58-9
http://www.wikidata.org/entity/Q82354017,COC1=C(C=CC(=C1)O)C(=O)OC,28478-46-8
http://www.wikidata.org/entity/Q27256471,COC1=CC=C(C=C1)C=CC(=O)C2=C(C=C(C=C2)O)O,13351-10-5
http://www.wikidata.org/entity/Q105187452,OC[C@H]1O[C@@H](O[C@@H]2OCC[C@H]3[C@H](O)[C@@H]4O[C@]4(CO)[C@@H]23)[C@H](O)[C@@H](O)[C@@H]1O,6736-86-3
http://www.wikidata.org/entity/Q27279742,COC1=C(C=CC(=C1)C=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,494-08-6
http://www.wikidata.org/entity/Q83112767,C[C@@H]1[C@H](C[C@H]2[C@@H]1[C@@H](OC=C2C(=O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,82509-41-9
http://www.wikidata.org/entity/Q82909516,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](O[C@H]([C@@H]2O)OCCC3=CC(=C(C=C3)OC)O)CO)O)O)O)O,149596-95-2
http://www.wikidata.org/entity/Q27292309,C/C/1=C\CC/C(=C\C[C@@H](CC1)C(=C)C)/C,75023-40-4
http://www.wikidata.org/entity/Q27133440,CC(C)[C@H]1CC[C@@]2([C@@H]3[C@H]1[C@H](C2=C)CC3)C,6813-05-4
http://www.wikidata.org/entity/Q27068159,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4=C(C=C(C5=C4OC(=CC5=O)C6=CC=C(C=C6)O)O)O)O,3952-18-9
http://www.wikidata.org/entity/Q104396245,COc1cc([C@H]2c3c(cc(OC)c(O)c3OC)C[C@@H](CO)[C@@H]2CO[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)cc(OC)c1O,34425-25-7
http://www.wikidata.org/entity/Q82893526,C=CCC1=C(C(=CC=C1)O)O,1125-74-2
http://www.wikidata.org/entity/Q27251991,CC(CO)OC,1589-47-5
http://www.wikidata.org/entity/Q27277111,CC1=C(C=C2CCC(OC2=C1C)(C)CCCC(C)CCCC(C)CCCC(C)C)O,7616-22-0
http://www.wikidata.org/entity/Q82099595,C1=CC=C(C=C1)C2=CC=CO2,17113-33-6
http://www.wikidata.org/entity/Q67879706,C=CCCCCCCCCCCCC1=CC=CO1,25346-24-1
http://www.wikidata.org/entity/Q67879708,C#CCCCCCCCCCCCC1=CC=CO1,24708-33-6
http://www.wikidata.org/entity/Q27259499,C[C@@H]([C@@](C(C)C)(C(=O)OC[C@@H]1CCN2[C@H]1CCC2)O)O,551-57-5
http://www.wikidata.org/entity/Q105382426,O=C1CCC[C@@H]2[C@H]3CCCN4CCC[C@@H](CN12)[C@H]34,641-39-4
http://www.wikidata.org/entity/Q27292355,C1C[C@@H]2[C@H]3CCCN4[C@H]3[C@H](CCC4)CN2C(=O)C1,6882-68-4
http://www.wikidata.org/entity/Q105269653,O=C1OC(C=C1)=CC,3690-50-4
http://www.wikidata.org/entity/Q5409926,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=C(OC3=CC(=C(C(=C3C2=O)O)OC)OC)C4=CC(=C(C=C4)O)O)O)O)O,29725-50-6
http://www.wikidata.org/entity/Q104972161,COc1cc2oc(-c3ccc(O)cc3)c(O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)c(=O)c2c(O)c1OC,29617-75-2
http://www.wikidata.org/entity/Q82101393,CC(=O)OC1=CC=C(C=C1)CC=C,61499-22-7
http://www.wikidata.org/entity/Q24514387,CC1CCC(=C(C)C)C=C1,586-63-0
http://www.wikidata.org/entity/Q27107473,CC(=O)CC1CCCCN1C,18747-42-7
http://www.wikidata.org/entity/Q105129473,O=C1CC2NC(C1)CCC2,4390-39-0
http://www.wikidata.org/entity/Q408775,CN1C2CCCC1CC(=O)C2,552-70-5
http://www.wikidata.org/entity/Q82584815,O=C(C)CC1NCCC1,71294-64-9
http://www.wikidata.org/entity/Q104169260,O=C1OCC2OC(O)C3OC(=O)C4=CC(O)=C(O)C(O)=C4C5=C(O)C(O)=C(O)C=C5C(=O)OC3C2OC(=O)C6=CC(O)=C(O)C(O)=C6C7=C(O)C(O)=C(O)C=C17,113866-64-1
http://www.wikidata.org/entity/Q104908413,O=C(O)C1(O)CC(O)C(O)C(O)C1,562-73-2
http://www.wikidata.org/entity/Q110082020,O=C(OCC1OC(OC2C(O)C(O)C(OC2OC=3C(=O)C=4C(O)=CC(O)=CC4OC3C=5C=CC(O)=CC5)C)C(O)C(O)C1O)C=CC6=CC=C(OC7OC(CO)C(O)C(O)C7O)C=C6,142997-34-0
http://www.wikidata.org/entity/Q110204439,O=C(OCC1OC(OC2C(O)C(O)C(OC2OC=3C(=O)C=4C(O)=CC(O)=CC4OC3C=5C=CC(O)=C(O)C5)C)C(O)C(O)C1O)C=CC6=CC=C(OC7OC(CO)C(O)C(O)C7O)C=C6,142997-33-9
